"ANO_ZAFRA","LOTE","TCH_ANTERIOR","RENDIMIENTO_BASCULA_ANTERIOR","REGION","TCH","RENDIMIENTO_BASCULA","AREA","TM","VARIEDAD","TAH","DIF","CATEGORIA","FINCA","CONDICION","UP"
"2019/2020","3640201",120.112774880493,129.129705140643,"REGION PRODUC. CENTRAL SUR",133.368257312965,115.516916431353,23.81,3175.4982066217,"SP 716161",15406.2898346169,11.0358639584017,"Alto, 2 a 10% incremento","GRANADA","NO COSECHADO",NA
"2019/2020","3640201",120.112774880493,129.129705140643,"REGION PRODUC. CENTRAL SUR",133.368257312965,115.516916431353,23.81,3175.4982066217,"SP 716161",15406.2898346169,11.0358639584017,"Alto, 2 a 10% incremento","GRANADA","NO COSECHADO",NA
"2019/2020","3640202",111.614911182773,127.90158765338,"REGION PRODUC. CENTRAL SUR",131.623163992262,117.436637320405,35.56,4680.51971156483,"SP 716161",15457.3817727235,17.9261467822384,"Alto, 2 a 10% incremento","GRANADA","NO COSECHADO",NA
"2019/2020","3640202",111.614911182773,127.90158765338,"REGION PRODUC. CENTRAL SUR",131.623163992262,117.436637320405,35.56,4680.51971156483,"SP 716161",15457.3817727235,17.9261467822384,"Alto, 2 a 10% incremento","GRANADA","NO COSECHADO",NA
"2019/2020","3640203",134.540904324404,129.404055760601,"REGION PRODUC. CENTRAL SUR",131.01553351348,115.158957431129,25.37,3323.86408523698,"PR 67-1355",15087.6122466955,-2.62029665151023,"Baja, 2 a 10% reducción","GRANADA","NO COSECHADO",NA
"2019/2020","3640203",134.540904324404,129.404055760601,"REGION PRODUC. CENTRAL SUR",131.01553351348,115.158957431129,25.37,3323.86408523698,"PR 67-1355",15087.6122466955,-2.62029665151023,"Baja, 2 a 10% reducción","GRANADA","NO COSECHADO",NA
"2019/2020","3740102",87.100083442747,123.699175017506,"REGION PRODUC. CENTRAL SUR",98.9614420251419,118.081730294681,26.7,2642.27050207129,"SP 716161",11685.5383067855,13.6180794708328,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740103",88.5945669036924,135.127166790963,"REGION PRODUC. CENTRAL SUR",114.268809465914,106.582402785501,13.48,1540.34355160052,"SP 716161",12179.0442763157,28.9794774775875,"Muy alto, >10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740104",97.5172186452477,127.001731336092,"REGION PRODUC. CENTRAL SUR",102.333267619801,103.310664226423,7.11,727.589532776785,"SP 791287",10572.117850262,4.93866523416063,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740105",102.044377727117,115.059985105414,"REGION PRODUC. CENTRAL SUR",100.149337410805,116.489745363696,19.62,1964.93,"CP 722086",11666.3708133276,-1.85707469487341,"Igual, -2 a 2% diferencia","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740105",102.044377727117,115.059985105414,"REGION PRODUC. CENTRAL SUR",100.149337410805,116.489745363696,19.62,1964.93,"CP 722086",11666.3708133276,-1.85707469487341,"Igual, -2 a 2% diferencia","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740106",91.9288976443095,125.871003375238,"REGION PRODUC. CENTRAL SUR",102.666270912035,108.024222701366,18.53,1902.406,"CP 722086",11090.4441129203,11.6800848730614,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740106",91.9288976443095,125.871003375238,"REGION PRODUC. CENTRAL SUR",102.666270912035,108.024222701366,18.53,1902.406,"CP 722086",11090.4441129203,11.6800848730614,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740201",107.452324665091,126.117594322331,"REGION PRODUC. CENTRAL SUR",116.344856051443,125.175548029661,11.03,1283.28376224742,"VARIAS",14563.5311166714,8.27579246337312,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740201",107.452324665091,126.117594322331,"REGION PRODUC. CENTRAL SUR",116.344856051443,125.175548029661,11.03,1283.28376224742,"VARIAS",14563.5311166714,8.27579246337312,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740202",108.280986697308,124.197618890658,"REGION PRODUC. CENTRAL SUR",99.2065887488029,118.822904659582,24.89,2469.2519939577,"CP 722086",11788.0150365013,-8.38041675208628,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740202",108.280986697308,124.197618890658,"REGION PRODUC. CENTRAL SUR",99.2065887488029,118.822904659582,24.89,2469.2519939577,"CP 722086",11788.0150365013,-8.38041675208628,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740203",109.958381671685,121.752053180538,"REGION PRODUC. CENTRAL SUR",104.908113208884,128.505093868119,37.95,3981.26289627714,"CP 722086",13481.2269354349,-4.59289086108955,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3740203",109.958381671685,121.752053180538,"REGION PRODUC. CENTRAL SUR",104.908113208884,128.505093868119,37.95,3981.26289627714,"CP 722086",13481.2269354349,-4.59289086108955,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO",NA
"2019/2020","3750101",94.5414320315711,128.704786153371,"REGION PRODUC. CENTRAL SUR",103.620721094074,124.752891709825,24.13,2500.368,"CP 722086",12926.984597543,9.60350278962424,"Alto, 2 a 10% incremento","MONTERREY","NO COSECHADO",NA
"2019/2020","3750101",94.5414320315711,128.704786153371,"REGION PRODUC. CENTRAL SUR",103.620721094074,124.752891709825,24.13,2500.368,"CP 722086",12926.984597543,9.60350278962424,"Alto, 2 a 10% incremento","MONTERREY","NO COSECHADO",NA
"2019/2020","3750102",106.42556693443,121.763114475237,"REGION PRODUC. CENTRAL SUR",100.300084033613,117.746219732438,23.8,2387.142,"CP 722086",11809.9557338038,-5.75564977219298,"Baja, 2 a 10% reducción","MONTERREY","NO COSECHADO",NA
"2019/2020","3750102",106.42556693443,121.763114475237,"REGION PRODUC. CENTRAL SUR",100.300084033613,117.746219732438,23.8,2387.142,"CP 722086",11809.9557338038,-5.75564977219298,"Baja, 2 a 10% reducción","MONTERREY","NO COSECHADO",NA
"2019/2020","3130101",132.544529262087,118.622678506557,"REGION PRODUC. ORIENTAL CENTRO",128.536755386565,103.503731666627,15.78,2028.31,"CP 722086",13304.0338388299,-3.02371881950442,"Baja, 2 a 10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130102",160.408653846154,116.593535594093,"REGION PRODUC. ORIENTAL CENTRO",117.0818524557,106.19394441277,12.39,1450.64415192613,"CP 722086",12433.3837314248,-27.0102643165422,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3640204",142.95075453912,122.685887453006,"REGION PRODUC. CENTRAL SUR",130.72157985253,115.024741318166,38.14,4985.72105557548,"PR 67-1355",15036.2159072391,-8.55481646530525,"Baja, 2 a 10% reducción","GRANADA","NO COSECHADO",NA
"2019/2020","3640204",142.95075453912,122.685887453006,"REGION PRODUC. CENTRAL SUR",130.72157985253,115.024741318166,38.14,4985.72105557548,"PR 67-1355",15036.2159072391,-8.55481646530525,"Baja, 2 a 10% reducción","GRANADA","NO COSECHADO",NA
"2019/2020","3750103",114.846695483894,123.001336441731,"REGION PRODUC. CENTRAL SUR",103.529444756029,115.895747818969,17.83,1845.93,"CP 722086",11998.6224212827,-9.85422408557837,"Baja, 2 a 10% reducción","MONTERREY","NO COSECHADO",NA
"2019/2020","3750103",114.846695483894,123.001336441731,"REGION PRODUC. CENTRAL SUR",103.529444756029,115.895747818969,17.83,1845.93,"CP 722086",11998.6224212827,-9.85422408557837,"Baja, 2 a 10% reducción","MONTERREY","NO COSECHADO",NA
"2019/2020","3750104",117.705917360295,127.567361254584,"REGION PRODUC. CENTRAL SUR",111.896211665664,114.309339776083,16.63,1860.834,"CP 722086",12790.782078947,-4.93578048149173,"Baja, 2 a 10% reducción","MONTERREY","NO COSECHADO",NA
"2019/2020","3750104",117.705917360295,127.567361254584,"REGION PRODUC. CENTRAL SUR",111.896211665664,114.309339776083,16.63,1860.834,"CP 722086",12790.782078947,-4.93578048149173,"Baja, 2 a 10% reducción","MONTERREY","NO COSECHADO",NA
"2019/2020","3760101",135.570643642072,116.651732393435,"REGION PRODUC. CENTRAL SUR",97.4544179523142,114.835091386157,21.39,2084.55,"RB 845210",11191.1869915387,-28.115397748196,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760101",135.570643642072,116.651732393435,"REGION PRODUC. CENTRAL SUR",97.4544179523142,114.835091386157,21.39,2084.55,"RB 845210",11191.1869915387,-28.115397748196,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760102",143.077098540146,120.498305731287,"REGION PRODUC. CENTRAL SUR",95.0896470481627,110.498922842339,21.02,1998.78438095238,"RB 845210",10507.3035722802,-33.5395755027269,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760102",143.077098540146,120.498305731287,"REGION PRODUC. CENTRAL SUR",95.0896470481627,110.498922842339,21.02,1998.78438095238,"RB 845210",10507.3035722802,-33.5395755027269,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760105",95.0544761904762,115.069005245827,"REGION PRODUC. CENTRAL SUR",80.4108983799705,111.804123814527,13.58,1091.98,"CP 722086",8990.2700385116,-15.4054584248741,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760105",95.0544761904762,115.069005245827,"REGION PRODUC. CENTRAL SUR",80.4108983799705,111.804123814527,13.58,1091.98,"CP 722086",8990.2700385116,-15.4054584248741,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760106",130.833114754098,126.497943363969,"REGION PRODUC. CENTRAL SUR",95.1286521388216,120.673180094285,14.75,1403.14761904762,"CG 9878",11479.4769716747,-27.2900807126571,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3760106",130.833114754098,126.497943363969,"REGION PRODUC. CENTRAL SUR",95.1286521388216,120.673180094285,14.75,1403.14761904762,"CG 9878",11479.4769716747,-27.2900807126571,"Muy baja, >10% reducción","CALIFORNIA","NO COSECHADO",NA
"2019/2020","3130103",142.051188299817,123.659034884145,"REGION PRODUC. ORIENTAL CENTRO",113.359383212183,119.499585775911,16.69,1891.96810581134,"CP 722086",13546.3993376686,-20.1982154679876,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130104",132.261740763932,114.200693659345,"REGION PRODUC. ORIENTAL CENTRO",116.023081570997,108.033596233618,16.55,1920.182,"CP 722086",12534.3907482212,-12.2776693389504,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130105",156.649294911097,115.132616365095,"REGION PRODUC. ORIENTAL CENTRO",139.179373219373,105.673180656497,17.55,2442.598,"CP 722086",14707.5270498688,-11.152250446859,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130106",127.452685260723,117.936941391833,"REGION PRODUC. ORIENTAL CENTRO",102.926784137095,110.133503476855,21.8,2243.80389418866,"CP 722086",11335.6873386242,-19.2431419341671,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130107",143.416924778761,120.411263643585,"REGION PRODUC. ORIENTAL CENTRO",120.338777777778,109.332770145576,18,2166.098,"CP 722086",13156.9719303774,-16.0916482044112,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130201",100.150530048253,121.951360952667,"REGION PRODUC. ORIENTAL CENTRO",121.969489742241,105.742333502963,38.02,4637.28,"CP 881165",12897.3384615103,21.7861649693475,"Muy alto, >10% incremento","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130202",131.503827615537,126.246237941942,"REGION PRODUC. ORIENTAL CENTRO",116.184896968874,112.674290700964,34.8,4043.23441451682,"CP 722086",13091.0508561325,-11.6490378450803,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130203",108.101839965768,125.224546504439,"REGION PRODUC. ORIENTAL CENTRO",109.171843349088,109.597510647701,29.62,3233.67,"CP 881165",11964.9622638809,0.989810519098657,"Igual, -2 a 2% diferencia","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130204",123.211117824773,124.822176171248,"REGION PRODUC. ORIENTAL CENTRO",113.112386706949,118.084437277604,16.55,1872.01,"CP 881165",13356.8125334168,-8.1962823616184,"Baja, 2 a 10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130206",139.860810789829,127.688455105292,"REGION PRODUC. ORIENTAL CENTRO",100.612229885057,119.206661930208,21.75,2188.316,"SP 716161",11993.6480739524,-28.062600726483,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3130207",157.441446766639,114.273614774525,"REGION PRODUC. ORIENTAL CENTRO",135.04102712283,104.593336090028,39.95,5394.88903355705,"CP 722086",14124.3915358007,-14.2277780748617,"Muy baja, >10% reducción","CHAPARRAL","NO COSECHADO",NA
"2019/2020","3190101",110.49672491684,126.161208979502,"REGION PRODUC. CENTRAL SUR",86.2389296123724,126.574020504762,8.58,739.930016074155,"SP 716161",10915.6080450651,-21.95340660343,"Muy baja, >10% reducción","EL RECUERDO I I I","NO COSECHADO",NA
"2019/2020","3190101",110.49672491684,126.161208979502,"REGION PRODUC. CENTRAL SUR",86.2389296123724,126.574020504762,8.58,739.930016074155,"SP 716161",10915.6080450651,-21.95340660343,"Muy baja, >10% reducción","EL RECUERDO I I I","NO COSECHADO",NA
"2019/2020","3190102",102.777600618536,123.612853451468,"REGION PRODUC. CENTRAL SUR",147.56570122763,113.976262741804,11.88,1753.08053058425,"SP 716161",16818.9871347989,43.5776865188034,"Muy alto, >10% incremento","EL RECUERDO I I I","NO COSECHADO",NA
"2019/2020","3190102",102.777600618536,123.612853451468,"REGION PRODUC. CENTRAL SUR",147.56570122763,113.976262741804,11.88,1753.08053058425,"SP 716161",16818.9871347989,43.5776865188034,"Muy alto, >10% incremento","EL RECUERDO I I I","NO COSECHADO",NA
"2019/2020","3680101",130.536972802783,127.704305798266,"REGION PRODUC. CENTRAL SUR",117.384794873273,110.1405840723,6.76,793.521213343324,"CP 722086",12928.8298685494,-10.0754427248596,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680101",130.536972802783,127.704305798266,"REGION PRODUC. CENTRAL SUR",117.384794873273,110.1405840723,6.76,793.521213343324,"CP 722086",12928.8298685494,-10.0754427248596,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680102",132.164864828437,124.939324261069,"REGION PRODUC. CENTRAL SUR",102.299817362194,124.990286647909,6.03,616.867898694032,"CP 722086",12786.4834961294,-22.5968130826679,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680102",132.164864828437,124.939324261069,"REGION PRODUC. CENTRAL SUR",102.299817362194,124.990286647909,6.03,616.867898694032,"CP 722086",12786.4834961294,-22.5968130826679,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680103",128.666399522485,124.956761539274,"REGION PRODUC. CENTRAL SUR",113.355878120824,120.6414792948,9.81,1112.02116436528,"CP 722086",13675.4208232573,-11.8993936711391,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680103",128.666399522485,124.956761539274,"REGION PRODUC. CENTRAL SUR",113.355878120824,120.6414792948,9.81,1112.02116436528,"CP 722086",13675.4208232573,-11.8993936711391,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680104",142.580327640831,127.042891559423,"REGION PRODUC. CENTRAL SUR",108.544961978148,111.545033357119,11.09,1203.76362833766,"CP 722086",12107.6514045997,-23.871010977349,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680104",142.580327640831,127.042891559423,"REGION PRODUC. CENTRAL SUR",108.544961978148,111.545033357119,11.09,1203.76362833766,"CP 722086",12107.6514045997,-23.871010977349,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680105",143.164808709066,122.966690153101,"REGION PRODUC. CENTRAL SUR",137.290369488521,122.175157243031,13.72,1883.62386938251,"CP 722086",16773.4724802139,-4.10327040109601,"Baja, 2 a 10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680105",143.164808709066,122.966690153101,"REGION PRODUC. CENTRAL SUR",137.290369488521,122.175157243031,13.72,1883.62386938251,"CP 722086",16773.4724802139,-4.10327040109601,"Baja, 2 a 10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3680106",122.805051759834,133.317532548398,"REGION PRODUC. CENTRAL SUR",127.483298302056,128.457748679152,11.3,1440.56127081323,"CP 731547",16376.2174940749,3.80949030612398,"Alto, 2 a 10% incremento","EL CONGO","NO COSECHADO",NA
"2019/2020","3680106",122.805051759834,133.317532548398,"REGION PRODUC. CENTRAL SUR",127.483298302056,128.457748679152,11.3,1440.56127081323,"CP 731547",16376.2174940749,3.80949030612398,"Alto, 2 a 10% incremento","EL CONGO","NO COSECHADO",NA
"2019/2020","3680107",127.029335374147,136.989836014856,"REGION PRODUC. CENTRAL SUR",130.375717860754,112.968515701685,12.16,1585.36872918677,"CP 731547",14728.3513302711,2.63433834141622,"Alto, 2 a 10% incremento","EL CONGO","NO COSECHADO",NA
"2019/2020","3680107",127.029335374147,136.989836014856,"REGION PRODUC. CENTRAL SUR",130.375717860754,112.968515701685,12.16,1585.36872918677,"CP 731547",14728.3513302711,2.63433834141622,"Alto, 2 a 10% incremento","EL CONGO","NO COSECHADO",NA
"2019/2020","3680201",140.309857956945,108.913506645067,"REGION PRODUC. CENTRAL SUR",122.167623734132,122.946943062177,30.75,3756.65442982456,"CG 9878",15020.1358792818,-12.9301208674729,"Muy baja, >10% reducción","EL CONGO","NO COSECHADO",NA
"2019/2020","3270101",98.7828767877731,119.952959620036,"REGION PRODUC. ORIENTAL CENTRO",88.5902083932623,107.937882846205,22.85,2024.28626178604,"CP 881165",9562.23953487285,-10.318254262233,"Muy baja, >10% reducción","LA PROMESA","NO COSECHADO",NA
"2019/2020","3270101",98.7828767877731,119.952959620036,"REGION PRODUC. ORIENTAL CENTRO",88.5902083932623,107.937882846205,22.85,2024.28626178604,"CP 881165",9562.23953487285,-10.318254262233,"Muy baja, >10% reducción","LA PROMESA","NO COSECHADO",NA
"2019/2020","3270101",98.7828767877731,119.952959620036,"REGION PRODUC. ORIENTAL CENTRO",88.5902083932623,107.937882846205,22.85,2024.28626178604,"CP 881165",9562.23953487285,-10.318254262233,"Muy baja, >10% reducción","LA PROMESA","NO COSECHADO",NA
"2019/2020","3270101",98.7828767877731,119.952959620036,"REGION PRODUC. ORIENTAL CENTRO",88.5902083932623,107.937882846205,22.85,2024.28626178604,"CP 881165",9562.23953487285,-10.318254262233,"Muy baja, >10% reducción","LA PROMESA","NO COSECHADO",NA
"2019/2020","3800101",129.526080666031,123.037714192118,"REGION PRODUC. CENTRAL SUR",116.529662835493,118.880679202736,41.74,4863.94812675347,"PR 67-1355",13853.1254651492,-10.0338231217296,"Muy baja, >10% reducción","HOLANDA","NO COSECHADO",NA
"2019/2020","3800102",118.616717922534,122.367187442631,"REGION PRODUC. CENTRAL SUR",127.422103632229,122.535701770018,27.95,3561.44779652079,"CP 722086",15613.7568895871,7.42339348441998,"Alto, 2 a 10% incremento","HOLANDA","NO COSECHADO",NA
"2019/2020","3800103",146.104741049772,128.623944833087,"REGION PRODUC. CENTRAL SUR",127.494870239572,123.308772476333,24.21,3086.65080850004,"SP 791287",15721.2359462709,-12.7373490254229,"Muy baja, >10% reducción","HOLANDA","NO COSECHADO",NA
"2019/2020","3800104",142.351820733138,123.924501987879,"REGION PRODUC. CENTRAL SUR",129.487762867511,123.790960738789,20.07,2598.81940075094,"VARIAS",16029.4145692856,-9.03680599192537,"Baja, 2 a 10% reducción","HOLANDA","NO COSECHADO",NA
"2019/2020","3800105",142.301199247059,124.315692439429,"REGION PRODUC. CENTRAL SUR",129.971936844926,128.443418624995,30.9,4016.13284850821,"SP 791287",16694.0398936742,-8.66420133306618,"Baja, 2 a 10% reducción","HOLANDA","NO COSECHADO",NA
"2019/2020","3800106",125.600268219362,130.80569104442,"REGION PRODUC. CENTRAL SUR",127.970038732625,121.302897973595,16.4,2098.70863521505,"VARIAS",15523.1365520606,1.88675593361318,"Igual, -2 a 2% diferencia","HOLANDA","NO COSECHADO",NA
"2019/2020","3800201",127.814513888333,123.05979798817,"REGION PRODUC. CENTRAL SUR",114.624648911027,122.534857042234,58.62,6719.29691916438,"VARIAS",14045.5149678289,-10.319536159117,"Muy baja, >10% reducción","HOLANDA","NO COSECHADO",NA
